# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-11-17 19:39:36 -05:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01116500 PAWTUXET RIVER AT CRANSTON, RI
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01116500
#    TS_ID       Parameter Description
#    66424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	66424_00060	66424_00060_cd
USGS	01116500	2020-01-06 04:15	EST	621	A
USGS	01116500	2020-01-06 04:30	EST	618	A
USGS	01116500	2020-01-06 04:45	EST	618	A
USGS	01116500	2020-01-06 05:00	EST	618	A
USGS	01116500	2020-01-06 05:15	EST	616	A
USGS	01116500	2020-01-06 05:30	EST	616	A
USGS	01116500	2020-01-06 05:45	EST	616	A
USGS	01116500	2020-01-06 06:00	EST	616	A
USGS	01116500	2020-01-06 06:15	EST	613	A
USGS	01116500	2020-01-06 06:30	EST	613	A
USGS	01116500	2020-01-06 06:45	EST	613	A
USGS	01116500	2020-01-06 07:00	EST	613	A
USGS	01116500	2020-01-06 07:15	EST	613	A
USGS	01116500	2020-01-06 07:30	EST	613	A
USGS	01116500	2020-01-06 07:45	EST	613	A
USGS	01116500	2020-01-06 08:00	EST	613	A
USGS	01116500	2020-01-06 08:15	EST	613	A
USGS	01116500	2020-01-06 08:30	EST	613	A
USGS	01116500	2020-01-06 08:45	EST	616	A
USGS	01116500	2020-01-06 09:00	EST	616	A
USGS	01116500	2020-01-06 09:15	EST	616	A
USGS	01116500	2020-01-06 09:30	EST	618	A
USGS	01116500	2020-01-06 09:45	EST	618	A
USGS	01116500	2020-01-06 10:00	EST	618	A
USGS	01116500	2020-01-06 10:15	EST	618	A
USGS	01116500	2020-01-06 10:30	EST	618	A
USGS	01116500	2020-01-06 10:45	EST	618	A
USGS	01116500	2020-01-06 11:00	EST	618	A
USGS	01116500	2020-01-06 11:15	EST	618	A
USGS	01116500	2020-01-06 11:30	EST	618	A
USGS	01116500	2020-01-06 11:45	EST	618	A
USGS	01116500	2020-01-06 12:00	EST	618	A
USGS	01116500	2020-01-06 12:15	EST	616	A
USGS	01116500	2020-01-06 12:30	EST	618	A
USGS	01116500	2020-01-06 12:45	EST	618	A
USGS	01116500	2020-01-06 13:00	EST	618	A
USGS	01116500	2020-01-06 13:15	EST	616	A
USGS	01116500	2020-01-06 13:30	EST	618	A
USGS	01116500	2020-01-06 13:45	EST	618	A
USGS	01116500	2020-01-06 14:00	EST	618	A
USGS	01116500	2020-01-06 14:15	EST	618	A
USGS	01116500	2020-01-06 14:30	EST	618	A
USGS	01116500	2020-01-06 14:45	EST	618	A
USGS	01116500	2020-01-06 15:00	EST	618	A
USGS	01116500	2020-01-06 15:15	EST	618	A
USGS	01116500	2020-01-06 15:30	EST	618	A
USGS	01116500	2020-01-06 15:45	EST	618	A
USGS	01116500	2020-01-06 16:00	EST	618	A
USGS	01116500	2020-01-06 16:15	EST	618	A
USGS	01116500	2020-01-06 16:30	EST	618	A
USGS	01116500	2020-01-06 16:45	EST	618	A
USGS	01116500	2020-01-06 17:00	EST	616	A
USGS	01116500	2020-01-06 17:15	EST	616	A
USGS	01116500	2020-01-06 17:30	EST	616	A
USGS	01116500	2020-01-06 17:45	EST	616	A
USGS	01116500	2020-01-06 18:00	EST	613	A
USGS	01116500	2020-01-06 18:15	EST	613	A
USGS	01116500	2020-01-06 18:30	EST	613	A
USGS	01116500	2020-01-06 18:45	EST	613	A
USGS	01116500	2020-01-06 19:00	EST	616	A
USGS	01116500	2020-01-06 19:15	EST	616	A
USGS	01116500	2020-01-06 19:30	EST	616	A
USGS	01116500	2020-01-06 19:45	EST	616	A
USGS	01116500	2020-01-06 20:00	EST	616	A
USGS	01116500	2020-01-06 20:15	EST	616	A
USGS	01116500	2020-01-06 20:30	EST	616	A
USGS	01116500	2020-01-06 20:45	EST	616	A
USGS	01116500	2020-01-06 21:00	EST	618	A
USGS	01116500	2020-01-06 21:15	EST	616	A
USGS	01116500	2020-01-06 21:30	EST	616	A
USGS	01116500	2020-01-06 21:45	EST	618	A
USGS	01116500	2020-01-06 22:00	EST	616	A
USGS	01116500	2020-01-06 22:15	EST	616	A
USGS	01116500	2020-01-06 22:30	EST	616	A
USGS	01116500	2020-01-06 22:45	EST	616	A
USGS	01116500	2020-01-06 23:00	EST	616	A
USGS	01116500	2020-01-06 23:15	EST	616	A
USGS	01116500	2020-01-06 23:30	EST	613	A
USGS	01116500	2020-01-06 23:45	EST	613	A
USGS	01116500	2020-01-07 00:00	EST	613	A
USGS	01116500	2020-01-07 00:15	EST	613	A
USGS	01116500	2020-01-07 00:30	EST	613	A
USGS	01116500	2020-01-07 00:45	EST	613	A
USGS	01116500	2020-01-07 01:00	EST	611	A
USGS	01116500	2020-01-07 01:15	EST	611	A
USGS	01116500	2020-01-07 01:30	EST	611	A
USGS	01116500	2020-01-07 01:45	EST	608	A
USGS	01116500	2020-01-07 02:00	EST	608	A
USGS	01116500	2020-01-07 02:15	EST	605	A
USGS	01116500	2020-01-07 02:30	EST	605	A
USGS	01116500	2020-01-07 02:45	EST	603	A
USGS	01116500	2020-01-07 03:00	EST	603	A
USGS	01116500	2020-01-07 03:15	EST	603	A
USGS	01116500	2020-01-07 03:30	EST	600	A
USGS	01116500	2020-01-07 03:45	EST	600	A
USGS	01116500	2020-01-07 04:00	EST	600	A
USGS	01116500	2020-01-07 04:15	EST	598	A
USGS	01116500	2020-01-07 04:30	EST	598	A
USGS	01116500	2020-01-07 04:45	EST	598	A
USGS	01116500	2020-01-07 05:00	EST	598	A
USGS	01116500	2020-01-07 05:15	EST	598	A
USGS	01116500	2020-01-07 05:30	EST	598	A
USGS	01116500	2020-01-07 05:45	EST	598	A
USGS	01116500	2020-01-07 06:00	EST	598	A
USGS	01116500	2020-01-07 06:15	EST	598	A
USGS	01116500	2020-01-07 06:30	EST	598	A
USGS	01116500	2020-01-07 06:45	EST	598	A
USGS	01116500	2020-01-07 07:00	EST	598	A
USGS	01116500	2020-01-07 07:15	EST	598	A
USGS	01116500	2020-01-07 07:30	EST	598	A
USGS	01116500	2020-01-07 07:45	EST	598	A
USGS	01116500	2020-01-07 08:00	EST	598	A
USGS	01116500	2020-01-07 08:15	EST	598	A
USGS	01116500	2020-01-07 08:30	EST	598	A
USGS	01116500	2020-01-07 08:45	EST	598	A
USGS	01116500	2020-01-07 09:00	EST	600	A
USGS	01116500	2020-01-07 09:15	EST	600	A
USGS	01116500	2020-01-07 09:30	EST	600	A
USGS	01116500	2020-01-07 09:45	EST	600	A
USGS	01116500	2020-01-07 10:00	EST	603	A
USGS	01116500	2020-01-07 10:15	EST	600	A
USGS	01116500	2020-01-07 10:30	EST	603	A
USGS	01116500	2020-01-07 10:45	EST	603	A
USGS	01116500	2020-01-07 11:00	EST	605	A
USGS	01116500	2020-01-07 11:15	EST	603	A
USGS	01116500	2020-01-07 11:30	EST	603	A
USGS	01116500	2020-01-07 11:45	EST	603	A
USGS	01116500	2020-01-07 12:00	EST	603	A
USGS	01116500	2020-01-07 12:15	EST	605	A
USGS	01116500	2020-01-07 12:30	EST	603	A
USGS	01116500	2020-01-07 12:45	EST	603	A
USGS	01116500	2020-01-07 13:00	EST	603	A
USGS	01116500	2020-01-07 13:15	EST	603	A
USGS	01116500	2020-01-07 13:30	EST	603	A
USGS	01116500	2020-01-07 13:45	EST	603	A
USGS	01116500	2020-01-07 14:00	EST	603	A
USGS	01116500	2020-01-07 14:15	EST	603	A
USGS	01116500	2020-01-07 14:30	EST	603	A
USGS	01116500	2020-01-07 14:45	EST	603	A
USGS	01116500	2020-01-07 15:00	EST	603	A
USGS	01116500	2020-01-07 15:15	EST	603	A
USGS	01116500	2020-01-07 15:30	EST	603	A
USGS	01116500	2020-01-07 15:45	EST	603	A
USGS	01116500	2020-01-07 16:00	EST	603	A
USGS	01116500	2020-01-07 16:15	EST	600	A
USGS	01116500	2020-01-07 16:30	EST	600	A
USGS	01116500	2020-01-07 16:45	EST	600	A
USGS	01116500	2020-01-07 17:00	EST	600	A
USGS	01116500	2020-01-07 17:15	EST	600	A
USGS	01116500	2020-01-07 17:30	EST	598	A
USGS	01116500	2020-01-07 17:45	EST	598	A
USGS	01116500	2020-01-07 18:00	EST	598	A
USGS	01116500	2020-01-07 18:15	EST	598	A
USGS	01116500	2020-01-07 18:30	EST	598	A
USGS	01116500	2020-01-07 18:45	EST	598	A
USGS	01116500	2020-01-07 19:00	EST	598	A
USGS	01116500	2020-01-07 19:15	EST	598	A
USGS	01116500	2020-01-07 19:30	EST	598	A
USGS	01116500	2020-01-07 19:45	EST	600	A
USGS	01116500	2020-01-07 20:00	EST	598	A
USGS	01116500	2020-01-07 20:15	EST	598	A
USGS	01116500	2020-01-07 20:30	EST	600	A
USGS	01116500	2020-01-07 20:45	EST	600	A
USGS	01116500	2020-01-07 21:00	EST	600	A
USGS	01116500	2020-01-07 21:15	EST	600	A
USGS	01116500	2020-01-07 21:30	EST	600	A
USGS	01116500	2020-01-07 21:45	EST	600	A
USGS	01116500	2020-01-07 22:00	EST	603	A
USGS	01116500	2020-01-07 22:15	EST	600	A
USGS	01116500	2020-01-07 22:30	EST	600	A
USGS	01116500	2020-01-07 22:45	EST	600	A
USGS	01116500	2020-01-07 23:00	EST	600	A
USGS	01116500	2020-01-07 23:15	EST	600	A
USGS	01116500	2020-01-07 23:30	EST	600	A
USGS	01116500	2020-01-07 23:45	EST	600	A
USGS	01116500	2020-01-08 00:00	EST	600	A
USGS	01116500	2020-01-08 00:15	EST	600	A
USGS	01116500	2020-01-08 00:30	EST	598	A
USGS	01116500	2020-01-08 00:45	EST	598	A
USGS	01116500	2020-01-08 01:00	EST	600	A
USGS	01116500	2020-01-08 01:15	EST	598	A
USGS	01116500	2020-01-08 01:30	EST	598	A
USGS	01116500	2020-01-08 01:45	EST	598	A
USGS	01116500	2020-01-08 02:00	EST	598	A
USGS	01116500	2020-01-08 02:15	EST	598	A
USGS	01116500	2020-01-08 02:30	EST	598	A
USGS	01116500	2020-01-08 02:45	EST	595	A
USGS	01116500	2020-01-08 03:00	EST	595	A
USGS	01116500	2020-01-08 03:15	EST	595	A
USGS	01116500	2020-01-08 03:30	EST	595	A
USGS	01116500	2020-01-08 03:45	EST	595	A
USGS	01116500	2020-01-08 04:00	EST	595	A
USGS	01116500	2020-01-08 04:15	EST	595	A
USGS	01116500	2020-01-08 04:30	EST	592	A
USGS	01116500	2020-01-08 04:45	EST	592	A
USGS	01116500	2020-01-08 05:00	EST	592	A
USGS	01116500	2020-01-08 05:15	EST	592	A
USGS	01116500	2020-01-08 05:30	EST	592	A
USGS	01116500	2020-01-08 05:45	EST	592	A
USGS	01116500	2020-01-08 06:00	EST	590	A
USGS	01116500	2020-01-08 06:15	EST	590	A
USGS	01116500	2020-01-08 06:30	EST	590	A
USGS	01116500	2020-01-08 06:45	EST	590	A
USGS	01116500	2020-01-08 07:00	EST	590	A
USGS	01116500	2020-01-08 07:15	EST	590	A
USGS	01116500	2020-01-08 07:30	EST	590	A
USGS	01116500	2020-01-08 07:45	EST	590	A
USGS	01116500	2020-01-08 08:00	EST	590	A
USGS	01116500	2020-01-08 08:15	EST	592	A
USGS	01116500	2020-01-08 08:30	EST	592	A
USGS	01116500	2020-01-08 08:45	EST	595	A
USGS	01116500	2020-01-08 09:00	EST	592	A
USGS	01116500	2020-01-08 09:15	EST	595	A
USGS	01116500	2020-01-08 09:30	EST	595	A
USGS	01116500	2020-01-08 09:45	EST	595	A
USGS	01116500	2020-01-08 10:00	EST	598	A
USGS	01116500	2020-01-08 10:15	EST	598	A
USGS	01116500	2020-01-08 10:30	EST	598	A
USGS	01116500	2020-01-08 10:45	EST	598	A
USGS	01116500	2020-01-08 11:00	EST	598	A
USGS	01116500	2020-01-08 11:15	EST	598	A
USGS	01116500	2020-01-08 11:30	EST	598	A
USGS	01116500	2020-01-08 11:45	EST	598	A
USGS	01116500	2020-01-08 12:00	EST	598	A
USGS	01116500	2020-01-08 12:15	EST	598	A
USGS	01116500	2020-01-08 12:30	EST	598	A
USGS	01116500	2020-01-08 12:45	EST	598	A
USGS	01116500	2020-01-08 13:00	EST	598	A
USGS	01116500	2020-01-08 13:15	EST	598	A
USGS	01116500	2020-01-08 13:30	EST	598	A
USGS	01116500	2020-01-08 13:45	EST	598	A
USGS	01116500	2020-01-08 14:00	EST	598	A
USGS	01116500	2020-01-08 14:15	EST	598	A
USGS	01116500	2020-01-08 14:30	EST	598	A
USGS	01116500	2020-01-08 14:45	EST	598	A
USGS	01116500	2020-01-08 15:00	EST	598	A
USGS	01116500	2020-01-08 15:15	EST	598	A
USGS	01116500	2020-01-08 15:30	EST	595	A
USGS	01116500	2020-01-08 15:45	EST	595	A
USGS	01116500	2020-01-08 16:00	EST	595	A
USGS	01116500	2020-01-08 16:15	EST	595	A
USGS	01116500	2020-01-08 16:30	EST	595	A
USGS	01116500	2020-01-08 16:45	EST	595	A
USGS	01116500	2020-01-08 17:00	EST	595	A
USGS	01116500	2020-01-08 17:15	EST	595	A
USGS	01116500	2020-01-08 17:30	EST	595	A
USGS	01116500	2020-01-08 17:45	EST	595	A
USGS	01116500	2020-01-08 18:00	EST	595	A
USGS	01116500	2020-01-08 18:15	EST	592	A
USGS	01116500	2020-01-08 18:30	EST	595	A
USGS	01116500	2020-01-08 18:45	EST	595	A
USGS	01116500	2020-01-08 19:00	EST	595	A
USGS	01116500	2020-01-08 19:15	EST	595	A
USGS	01116500	2020-01-08 19:30	EST	595	A
USGS	01116500	2020-01-08 19:45	EST	595	A
USGS	01116500	2020-01-08 20:00	EST	595	A
USGS	01116500	2020-01-08 20:15	EST	595	A
USGS	01116500	2020-01-08 20:30	EST	595	A
USGS	01116500	2020-01-08 20:45	EST	595	A
USGS	01116500	2020-01-08 21:00	EST	598	A
USGS	01116500	2020-01-08 21:15	EST	595	A
USGS	01116500	2020-01-08 21:30	EST	595	A
USGS	01116500	2020-01-08 21:45	EST	598	A
USGS	01116500	2020-01-08 22:00	EST	595	A
USGS	01116500	2020-01-08 22:15	EST	595	A
USGS	01116500	2020-01-08 22:30	EST	595	A
USGS	01116500	2020-01-08 22:45	EST	598	A
USGS	01116500	2020-01-08 23:00	EST	595	A
USGS	01116500	2020-01-08 23:15	EST	595	A
USGS	01116500	2020-01-08 23:30	EST	595	A
USGS	01116500	2020-01-08 23:45	EST	595	A
USGS	01116500	2020-01-09 00:00	EST	595	A
USGS	01116500	2020-01-09 00:15	EST	595	A
USGS	01116500	2020-01-09 00:30	EST	592	A
USGS	01116500	2020-01-09 00:45	EST	592	A
USGS	01116500	2020-01-09 01:00	EST	592	A
USGS	01116500	2020-01-09 01:15	EST	590	A
USGS	01116500	2020-01-09 01:30	EST	590	A
USGS	01116500	2020-01-09 01:45	EST	590	A
USGS	01116500	2020-01-09 02:00	EST	590	A
USGS	01116500	2020-01-09 02:15	EST	587	A
USGS	01116500	2020-01-09 02:30	EST	585	A
USGS	01116500	2020-01-09 02:45	EST	585	A
USGS	01116500	2020-01-09 03:00	EST	585	A
USGS	01116500	2020-01-09 03:15	EST	582	A
USGS	01116500	2020-01-09 03:30	EST	582	A
USGS	01116500	2020-01-09 03:45	EST	582	A
USGS	01116500	2020-01-09 04:00	EST	579	A
USGS	01116500	2020-01-09 04:15	EST	579	A
USGS	01116500	2020-01-09 04:30	EST	579	A
USGS	01116500	2020-01-09 04:45	EST	579	A
USGS	01116500	2020-01-09 05:00	EST	577	A
USGS	01116500	2020-01-09 05:15	EST	577	A
USGS	01116500	2020-01-09 05:30	EST	577	A
USGS	01116500	2020-01-09 05:45	EST	577	A
USGS	01116500	2020-01-09 06:00	EST	577	A
USGS	01116500	2020-01-09 06:15	EST	577	A
USGS	01116500	2020-01-09 06:30	EST	574	A
USGS	01116500	2020-01-09 06:45	EST	574	A
USGS	01116500	2020-01-09 07:00	EST	574	A
USGS	01116500	2020-01-09 07:15	EST	574	A
USGS	01116500	2020-01-09 07:30	EST	574	A
USGS	01116500	2020-01-09 07:45	EST	574	A
USGS	01116500	2020-01-09 08:00	EST	574	A
USGS	01116500	2020-01-09 08:15	EST	574	A
USGS	01116500	2020-01-09 08:30	EST	574	A
USGS	01116500	2020-01-09 08:45	EST	577	A
USGS	01116500	2020-01-09 09:00	EST	577	A
USGS	01116500	2020-01-09 09:15	EST	577	A
USGS	01116500	2020-01-09 09:30	EST	577	A
USGS	01116500	2020-01-09 09:45	EST	574	A
USGS	01116500	2020-01-09 10:00	EST	574	A
USGS	01116500	2020-01-09 10:15	EST	574	A
USGS	01116500	2020-01-09 10:30	EST	574	A
USGS	01116500	2020-01-09 10:45	EST	572	A
USGS	01116500	2020-01-09 11:00	EST	572	A
USGS	01116500	2020-01-09 11:15	EST	572	A
USGS	01116500	2020-01-09 11:30	EST	569	A
USGS	01116500	2020-01-09 11:45	EST	569	A
USGS	01116500	2020-01-09 12:00	EST	566	A
USGS	01116500	2020-01-09 12:15	EST	566	A
USGS	01116500	2020-01-09 12:30	EST	566	A
USGS	01116500	2020-01-09 12:45	EST	564	A
USGS	01116500	2020-01-09 13:00	EST	561	A
USGS	01116500	2020-01-09 13:15	EST	561	A
USGS	01116500	2020-01-09 13:30	EST	561	A
USGS	01116500	2020-01-09 13:45	EST	561	A
USGS	01116500	2020-01-09 14:00	EST	559	A
USGS	01116500	2020-01-09 14:15	EST	559	A
USGS	01116500	2020-01-09 14:30	EST	559	A
USGS	01116500	2020-01-09 14:45	EST	559	A
USGS	01116500	2020-01-09 15:00	EST	559	A
USGS	01116500	2020-01-09 15:15	EST	559	A
USGS	01116500	2020-01-09 15:30	EST	559	A
USGS	01116500	2020-01-09 15:45	EST	559	A
USGS	01116500	2020-01-09 16:00	EST	559	A
USGS	01116500	2020-01-09 16:15	EST	559	A
USGS	01116500	2020-01-09 16:30	EST	559	A
USGS	01116500	2020-01-09 16:45	EST	559	A
USGS	01116500	2020-01-09 17:00	EST	559	A
USGS	01116500	2020-01-09 17:15	EST	559	A
USGS	01116500	2020-01-09 17:30	EST	559	A
USGS	01116500	2020-01-09 17:45	EST	559	A
USGS	01116500	2020-01-09 18:00	EST	559	A
USGS	01116500	2020-01-09 18:15	EST	561	A
USGS	01116500	2020-01-09 18:30	EST	561	A
USGS	01116500	2020-01-09 18:45	EST	561	A
USGS	01116500	2020-01-09 19:00	EST	559	A
USGS	01116500	2020-01-09 19:15	EST	559	A
USGS	01116500	2020-01-09 19:30	EST	559	A
USGS	01116500	2020-01-09 19:45	EST	559	A
USGS	01116500	2020-01-09 20:00	EST	559	A
USGS	01116500	2020-01-09 20:15	EST	559	A
USGS	01116500	2020-01-09 20:30	EST	561	A
USGS	01116500	2020-01-09 20:45	EST	561	A
USGS	01116500	2020-01-09 21:00	EST	561	A
USGS	01116500	2020-01-09 21:15	EST	561	A
USGS	01116500	2020-01-09 21:30	EST	561	A
USGS	01116500	2020-01-09 21:45	EST	561	A
USGS	01116500	2020-01-09 22:00	EST	561	A
USGS	01116500	2020-01-09 22:15	EST	561	A
USGS	01116500	2020-01-09 22:30	EST	561	A
USGS	01116500	2020-01-09 22:45	EST	561	A
USGS	01116500	2020-01-09 23:00	EST	561	A
USGS	01116500	2020-01-09 23:15	EST	559	A
USGS	01116500	2020-01-09 23:30	EST	559	A
USGS	01116500	2020-01-09 23:45	EST	559	A
USGS	01116500	2020-01-10 00:00	EST	559	A
USGS	01116500	2020-01-10 00:15	EST	559	A
USGS	01116500	2020-01-10 00:30	EST	556	A
USGS	01116500	2020-01-10 00:45	EST	556	A
USGS	01116500	2020-01-10 01:00	EST	553	A
USGS	01116500	2020-01-10 01:15	EST	553	A
USGS	01116500	2020-01-10 01:30	EST	553	A
USGS	01116500	2020-01-10 01:45	EST	551	A
USGS	01116500	2020-01-10 02:00	EST	551	A
USGS	01116500	2020-01-10 02:15	EST	548	A
USGS	01116500	2020-01-10 02:30	EST	548	A
USGS	01116500	2020-01-10 02:45	EST	548	A
USGS	01116500	2020-01-10 03:00	EST	546	A
USGS	01116500	2020-01-10 03:15	EST	546	A
USGS	01116500	2020-01-10 03:30	EST	543	A
USGS	01116500	2020-01-10 03:45	EST	543	A
USGS	01116500	2020-01-10 04:00	EST	543	A
USGS	01116500	2020-01-10 04:15	EST	540	A
USGS	01116500	2020-01-10 04:30	EST	540	A
USGS	01116500	2020-01-10 04:45	EST	540	A
USGS	01116500	2020-01-10 05:00	EST	540	A
USGS	01116500	2020-01-10 05:15	EST	540	A
USGS	01116500	2020-01-10 05:30	EST	540	A
USGS	01116500	2020-01-10 05:45	EST	538	A
USGS	01116500	2020-01-10 06:00	EST	538	A
USGS	01116500	2020-01-10 06:15	EST	538	A
USGS	01116500	2020-01-10 06:30	EST	538	A
USGS	01116500	2020-01-10 06:45	EST	538	A
USGS	01116500	2020-01-10 07:00	EST	538	A
USGS	01116500	2020-01-10 07:15	EST	538	A
USGS	01116500	2020-01-10 07:30	EST	538	A
USGS	01116500	2020-01-10 07:45	EST	538	A
USGS	01116500	2020-01-10 08:00	EST	538	A
USGS	01116500	2020-01-10 08:15	EST	538	A
USGS	01116500	2020-01-10 08:30	EST	538	A
USGS	01116500	2020-01-10 08:45	EST	540	A
USGS	01116500	2020-01-10 09:00	EST	540	A
USGS	01116500	2020-01-10 09:15	EST	540	A
USGS	01116500	2020-01-10 09:30	EST	543	A
USGS	01116500	2020-01-10 09:45	EST	543	A
USGS	01116500	2020-01-10 10:00	EST	543	A
USGS	01116500	2020-01-10 10:15	EST	543	A
USGS	01116500	2020-01-10 10:30	EST	546	A
USGS	01116500	2020-01-10 10:45	EST	543	A
USGS	01116500	2020-01-10 11:00	EST	543	A
USGS	01116500	2020-01-10 11:15	EST	543	A
USGS	01116500	2020-01-10 11:30	EST	546	A
USGS	01116500	2020-01-10 11:45	EST	546	A
USGS	01116500	2020-01-10 12:00	EST	546	A
USGS	01116500	2020-01-10 12:15	EST	546	A
USGS	01116500	2020-01-10 12:30	EST	546	A
USGS	01116500	2020-01-10 12:45	EST	546	A
USGS	01116500	2020-01-10 13:00	EST	546	A
USGS	01116500	2020-01-10 13:15	EST	546	A
USGS	01116500	2020-01-10 13:30	EST	546	A
USGS	01116500	2020-01-10 13:45	EST	546	A
USGS	01116500	2020-01-10 14:00	EST	546	A
USGS	01116500	2020-01-10 14:15	EST	543	A
USGS	01116500	2020-01-10 14:30	EST	543	A
USGS	01116500	2020-01-10 14:45	EST	543	A
USGS	01116500	2020-01-10 15:00	EST	543	A
USGS	01116500	2020-01-10 15:15	EST	540	A
USGS	01116500	2020-01-10 15:30	EST	540	A
USGS	01116500	2020-01-10 15:45	EST	538	A
USGS	01116500	2020-01-10 16:00	EST	538	A
USGS	01116500	2020-01-10 16:15	EST	535	A
USGS	01116500	2020-01-10 16:30	EST	533	A
USGS	01116500	2020-01-10 16:45	EST	530	A
USGS	01116500	2020-01-10 17:00	EST	527	A
USGS	01116500	2020-01-10 17:15	EST	527	A
USGS	01116500	2020-01-10 17:30	EST	525	A
USGS	01116500	2020-01-10 17:45	EST	522	A
USGS	01116500	2020-01-10 18:00	EST	519	A
USGS	01116500	2020-01-10 18:15	EST	514	A
USGS	01116500	2020-01-10 18:30	EST	511	A
USGS	01116500	2020-01-10 18:45	EST	509	A
USGS	01116500	2020-01-10 19:00	EST	506	A
USGS	01116500	2020-01-10 19:15	EST	503	A
USGS	01116500	2020-01-10 19:30	EST	501	A
USGS	01116500	2020-01-10 19:45	EST	493	A
USGS	01116500	2020-01-10 20:00	EST	493	A
USGS	01116500	2020-01-10 20:15	EST	490	A
USGS	01116500	2020-01-10 20:30	EST	485	A
USGS	01116500	2020-01-10 20:45	EST	482	A
USGS	01116500	2020-01-10 21:00	EST	479	A
USGS	01116500	2020-01-10 21:15	EST	474	A
USGS	01116500	2020-01-10 21:30	EST	471	A
USGS	01116500	2020-01-10 21:45	EST	469	A
USGS	01116500	2020-01-10 22:00	EST	463	A
USGS	01116500	2020-01-10 22:15	EST	461	A
USGS	01116500	2020-01-10 22:30	EST	458	A
USGS	01116500	2020-01-10 22:45	EST	453	A
USGS	01116500	2020-01-10 23:00	EST	450	A
USGS	01116500	2020-01-10 23:15	EST	446	A
USGS	01116500	2020-01-10 23:30	EST	443	A
USGS	01116500	2020-01-10 23:45	EST	436	A
USGS	01116500	2020-01-11 00:00	EST	432	A
USGS	01116500	2020-01-11 00:15	EST	429	A
USGS	01116500	2020-01-11 00:30	EST	425	A
USGS	01116500	2020-01-11 00:45	EST	422	A
USGS	01116500	2020-01-11 01:00	EST	418	A
USGS	01116500	2020-01-11 01:15	EST	415	A
USGS	01116500	2020-01-11 01:30	EST	408	A
USGS	01116500	2020-01-11 01:45	EST	404	A
USGS	01116500	2020-01-11 02:00	EST	404	A
USGS	01116500	2020-01-11 02:15	EST	401	A
USGS	01116500	2020-01-11 02:30	EST	397	A
USGS	01116500	2020-01-11 02:45	EST	394	A
USGS	01116500	2020-01-11 03:00	EST	390	A
USGS	01116500	2020-01-11 03:15	EST	387	A
USGS	01116500	2020-01-11 03:30	EST	383	A
USGS	01116500	2020-01-11 03:45	EST	380	A
USGS	01116500	2020-01-11 04:00	EST	380	A
USGS	01116500	2020-01-11 04:15	EST	376	A
USGS	01116500	2020-01-11 04:30	EST	376	A
USGS	01116500	2020-01-11 04:45	EST	373	A
USGS	01116500	2020-01-11 05:00	EST	369	A
USGS	01116500	2020-01-11 05:15	EST	369	A
USGS	01116500	2020-01-11 05:30	EST	366	A
USGS	01116500	2020-01-11 05:45	EST	366	A
USGS	01116500	2020-01-11 06:00	EST	366	A
USGS	01116500	2020-01-11 06:15	EST	362	A
USGS	01116500	2020-01-11 06:30	EST	362	A
USGS	01116500	2020-01-11 06:45	EST	359	A
USGS	01116500	2020-01-11 07:00	EST	359	A
USGS	01116500	2020-01-11 07:15	EST	355	A
USGS	01116500	2020-01-11 07:30	EST	355	A
USGS	01116500	2020-01-11 07:45	EST	355	A
USGS	01116500	2020-01-11 08:00	EST	351	A
USGS	01116500	2020-01-11 08:15	EST	351	A
USGS	01116500	2020-01-11 08:30	EST	351	A
USGS	01116500	2020-01-11 08:45	EST	351	A
USGS	01116500	2020-01-11 09:00	EST	351	A
USGS	01116500	2020-01-11 09:15	EST	351	A
USGS	01116500	2020-01-11 09:30	EST	351	A
USGS	01116500	2020-01-11 09:45	EST	351	A
USGS	01116500	2020-01-11 10:00	EST	351	A
USGS	01116500	2020-01-11 10:15	EST	351	A
USGS	01116500	2020-01-11 10:30	EST	355	A
USGS	01116500	2020-01-11 10:45	EST	355	A
USGS	01116500	2020-01-11 11:00	EST	355	A
USGS	01116500	2020-01-11 11:15	EST	359	A
USGS	01116500	2020-01-11 11:30	EST	355	A
USGS	01116500	2020-01-11 11:45	EST	359	A
USGS	01116500	2020-01-11 12:00	EST	359	A
USGS	01116500	2020-01-11 12:15	EST	359	A
USGS	01116500	2020-01-11 12:30	EST	359	A
USGS	01116500	2020-01-11 12:45	EST	359	A
USGS	01116500	2020-01-11 13:00	EST	359	A
USGS	01116500	2020-01-11 13:15	EST	362	A
USGS	01116500	2020-01-11 13:30	EST	359	A
