Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000726  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   13595   13596  120.00000  120.00000  121.00000    78   13770   77.50000   77.50000   78.50000
0000727  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13595   13596  120.00000  120.33333  121.00000    78   13770   77.50000   77.50000   78.50000
0000728  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13595   13596  120.00000  120.66667  121.00000    78   13770   77.50000   77.50000   78.50000
0000729  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   13575   13576  100.00000  100.00000  101.00000    78   13750   77.50000   77.83333   78.50000
0000730  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   13575   13576  100.00000  100.33333  101.00000    78   13750   77.50000   77.83333   78.50000
0000731  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   13575   13576  100.00000  100.66667  101.00000    78   13750   77.50000   77.83333   78.50000
0000732  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   13576   13577  101.00000  101.00000  102.00000    78   13751   77.50000   77.83333   78.50000
0000733  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   13595   13596  120.00000  120.00000  121.00000    78   13770   77.50000   77.83333   78.50000
0000734  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   13595   13596  120.00000  120.33333  121.00000    78   13770   77.50000   77.83333   78.50000
0000735  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   13595   13596  120.00000  120.66667  121.00000    78   13770   77.50000   77.83333   78.50000
0000736  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   13575   13576  100.00000  100.00000  101.00000    78   13750   77.50000   78.16667   78.50000
0000737  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   13575   13576  100.00000  100.33333  101.00000    78   13750   77.50000   78.16667   78.50000
0000738  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   13575   13576  100.00000  100.66667  101.00000    78   13750   77.50000   78.16667   78.50000
0000739  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   13576   13577  101.00000  101.00000  102.00000    78   13751   77.50000   78.16667   78.50000
0000740  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   13595   13596  120.00000  120.00000  121.00000    78   13770   77.50000   78.16667   78.50000
0000741  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   13595   13596  120.00000  120.33333  121.00000    78   13770   77.50000   78.16667   78.50000
0000742  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   13595   13596  120.00000  120.66667  121.00000    78   13770   77.50000   78.16667   78.50000
0000743  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   13750   13751  100.00000  100.00000  101.00000    79   13925   78.50000   78.50000   79.50000
0000744  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   13750   13751  100.00000  100.33333  101.00000    79   13925   78.50000   78.50000   79.50000
0000745  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   13750   13751  100.00000  100.66667  101.00000    79   13925   78.50000   78.50000   79.50000
0000746  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   13751   13752  101.00000  101.00000  102.00000    79   13926   78.50000   78.50000   79.50000
0000747  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   13770   13771  120.00000  120.00000  121.00000    79   13945   78.50000   78.50000   79.50000
0000748  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13770   13771  120.00000  120.33333  121.00000    79   13945   78.50000   78.50000   79.50000
0000749  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13770   13771  120.00000  120.66667  121.00000    79   13945   78.50000   78.50000   79.50000
0000750  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   13750   13751  100.00000  100.00000  101.00000    79   13925   78.50000   78.83333   79.50000
0000751  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   13750   13751  100.00000  100.33333  101.00000    79   13925   78.50000   78.83333   79.50000
0000752  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   13750   13751  100.00000  100.66667  101.00000    79   13925   78.50000   78.83333   79.50000
0000753  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   13751   13752  101.00000  101.00000  102.00000    79   13926   78.50000   78.83333   79.50000
0000754  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   13770   13771  120.00000  120.00000  121.00000    79   13945   78.50000   78.83333   79.50000
0000755  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   13770   13771  120.00000  120.33333  121.00000    79   13945   78.50000   78.83333   79.50000
0000756  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   13770   13771  120.00000  120.66667  121.00000    79   13945   78.50000   78.83333   79.50000
0000757  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   13750   13751  100.00000  100.00000  101.00000    79   13925   78.50000   79.16667   79.50000
0000758  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   13750   13751  100.00000  100.33333  101.00000    79   13925   78.50000   79.16667   79.50000
0000759  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   13750   13751  100.00000  100.66667  101.00000    79   13925   78.50000   79.16667   79.50000
0000760  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   13751   13752  101.00000  101.00000  102.00000    79   13926   78.50000   79.16667   79.50000
0000761  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   13770   13771  120.00000  120.00000  121.00000    79   13945   78.50000   79.16667   79.50000
0000762  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   13770   13771  120.00000  120.33333  121.00000    79   13945   78.50000   79.16667   79.50000
0000763  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   13770   13771  120.00000  120.66667  121.00000    79   13945   78.50000   79.16667   79.50000
0000764  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   13925   13926  100.00000  100.00000  101.00000    80   14100   79.50000   79.50000   80.50000
0000765  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   13925   13926  100.00000  100.33333  101.00000    80   14100   79.50000   79.50000   80.50000
0000766  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   13925   13926  100.00000  100.66667  101.00000    80   14100   79.50000   79.50000   80.50000
0000767  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   13926   13927  101.00000  101.00000  102.00000    80   14101   79.50000   79.50000   80.50000
0000768  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   13945   13946  120.00000  120.00000  121.00000    80   14120   79.50000   79.50000   80.50000
0000769  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13945   13946  120.00000  120.33333  121.00000    80   14120   79.50000   79.50000   80.50000
0000770  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   13945   13946  120.00000  120.66667  121.00000    80   14120   79.50000   79.50000   80.50000
0000771  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   13925   13926  100.00000  100.00000  101.00000    80   14100   79.50000   79.83333   80.50000
0000772  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   13925   13926  100.00000  100.33333  101.00000    80   14100   79.50000   79.83333   80.50000
0000773  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   13925   13926  100.00000  100.66667  101.00000    80   14100   79.50000   79.83333   80.50000
0000774  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   13926   13927  101.00000  101.00000  102.00000    80   14101   79.50000   79.83333   80.50000
0000775  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   13945   13946  120.00000  120.00000  121.00000    80   14120   79.50000   79.83333   80.50000
0000776  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   13945   13946  120.00000  120.33333  121.00000    80   14120   79.50000   79.83333   80.50000
0000777  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   13945   13946  120.00000  120.66667  121.00000    80   14120   79.50000   79.83333   80.50000
0000778  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   13925   13926  100.00000  100.00000  101.00000    80   14100   79.50000   80.16667   80.50000
0000779  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   13925   13926  100.00000  100.33333  101.00000    80   14100   79.50000   80.16667   80.50000
0000780  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   13925   13926  100.00000  100.66667  101.00000    80   14100   79.50000   80.16667   80.50000
0000781  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   13926   13927  101.00000  101.00000  102.00000    80   14101   79.50000   80.16667   80.50000
0000782  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   13945   13946  120.00000  120.00000  121.00000    80   14120   79.50000   80.16667   80.50000
0000783  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   13945   13946  120.00000  120.33333  121.00000    80   14120   79.50000   80.16667   80.50000
0000784  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   13945   13946  120.00000  120.66667  121.00000    80   14120   79.50000   80.16667   80.50000
0000785  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   14100   14101  100.00000  100.00000  101.00000    81   14275   80.50000   80.50000   81.50000
0000786  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14100   14101  100.00000  100.33333  101.00000    81   14275   80.50000   80.50000   81.50000
0000787  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14100   14101  100.00000  100.66667  101.00000    81   14275   80.50000   80.50000   81.50000
0000788  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   14101   14102  101.00000  101.00000  102.00000    81   14276   80.50000   80.50000   81.50000
0000789  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   14120   14121  120.00000  120.00000  121.00000    81   14295   80.50000   80.50000   81.50000
0000790  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14120   14121  120.00000  120.33333  121.00000    81   14295   80.50000   80.50000   81.50000
0000791  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14120   14121  120.00000  120.66667  121.00000    81   14295   80.50000   80.50000   81.50000
0000792  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   14100   14101  100.00000  100.00000  101.00000    81   14275   80.50000   80.83333   81.50000
0000793  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   14100   14101  100.00000  100.33333  101.00000    81   14275   80.50000   80.83333   81.50000
0000794  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   14100   14101  100.00000  100.66667  101.00000    81   14275   80.50000   80.83333   81.50000
0000795  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   14101   14102  101.00000  101.00000  102.00000    81   14276   80.50000   80.83333   81.50000
0000796  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   14120   14121  120.00000  120.00000  121.00000    81   14295   80.50000   80.83333   81.50000
0000797  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   14120   14121  120.00000  120.33333  121.00000    81   14295   80.50000   80.83333   81.50000
0000798  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   14120   14121  120.00000  120.66667  121.00000    81   14295   80.50000   80.83333   81.50000
0000799  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   14100   14101  100.00000  100.00000  101.00000    81   14275   80.50000   81.16667   81.50000
0000800  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   14100   14101  100.00000  100.33333  101.00000    81   14275   80.50000   81.16667   81.50000
0000801  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   14100   14101  100.00000  100.66667  101.00000    81   14275   80.50000   81.16667   81.50000
0000802  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   14101   14102  101.00000  101.00000  102.00000    81   14276   80.50000   81.16667   81.50000
0000803  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   14120   14121  120.00000  120.00000  121.00000    81   14295   80.50000   81.16667   81.50000
0000804  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   121   14120   14121  120.00000  120.33333  121.00000    81   14295   80.50000   81.16667   81.50000
0000805  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   121   14120   14121  120.00000  120.66667  121.00000    81   14295   80.50000   81.16667   81.50000
0000806  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   101   14275   14276  100.00000  100.00000  101.00000    82   14450   81.50000   81.50000   82.50000
0000807  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14275   14276  100.00000  100.33333  101.00000    82   14450   81.50000   81.50000   82.50000
0000808  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   101   14275   14276  100.00000  100.66667  101.00000    82   14450   81.50000   81.50000   82.50000
0000809  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   102   14276   14277  101.00000  101.00000  102.00000    82   14451   81.50000   81.50000   82.50000
0000810  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00   121   14295   14296  120.00000  120.00000  121.00000    82   14470   81.50000   81.50000   82.50000
0000811  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14295   14296  120.00000  120.33333  121.00000    82   14470   81.50000   81.50000   82.50000
0000812  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00   121   14295   14296  120.00000  120.66667  121.00000    82   14470   81.50000   81.50000   82.50000
0000813  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   101   14275   14276  100.00000  100.00000  101.00000    82   14450   81.50000   81.83333   82.50000
0000814  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   101   14275   14276  100.00000  100.33333  101.00000    82   14450   81.50000   81.83333   82.50000
0000815  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   101   14275   14276  100.00000  100.66667  101.00000    82   14450   81.50000   81.83333   82.50000
0000816  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   102   14276   14277  101.00000  101.00000  102.00000    82   14451   81.50000   81.83333   82.50000
0000817  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00   121   14295   14296  120.00000  120.00000  121.00000    82   14470   81.50000   81.83333   82.50000
0000818  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00   121   14295   14296  120.00000  120.33333  121.00000    82   14470   81.50000   81.83333   82.50000
0000819  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00   121   14295   14296  120.00000  120.66667  121.00000    82   14470   81.50000   81.83333   82.50000
0000820  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   101   14275   14276  100.00000  100.00000  101.00000    82   14450   81.50000   82.16667   82.50000
0000821  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00   101   14275   14276  100.00000  100.33333  101.00000    82   14450   81.50000   82.16667   82.50000
0000822  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00   101   14275   14276  100.00000  100.66667  101.00000    82   14450   81.50000   82.16667   82.50000
0000823  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   102   14276   14277  101.00000  101.00000  102.00000    82   14451   81.50000   82.16667   82.50000
0000824  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00   121   14295   14296  120.00000  120.00000  121.00000    82   14470   81.50000   82.16667   82.50000
